Cler_surn	Cler_fore
Smythyman	William
Smytton	Robert
Snafton	William
Snag	Ricardus
Snainesmore	Richus
Snanton	Willelmus
Snape	Henricus
Snape	Richard
Snat	Edwardus
Snatt	Gulielmus
Snatt	William
Snatt	Willielmus
Snawden	Richard
Snawdon	Richardus
Snawe	John
Snead	Johannes
Snead	Not given
Snead	Samuel
Snead	William
Snel	Brianus
Snel	not given
Snelam	unknown
Snelgar	Thomas
Snell	
Snell	Arthur
Snell	Arthurus
Snell	BLANK
Snell	Brian
Snell	Bryanus
Snell	Forrester
Snell	Franciscus
Snell	George
Snell	Giles
Snell	Hugo
Snell	Johannes
Snell	not given
Snell	Robert
Snell	Robertus
Snell	Simo
Snell	Simon
Snell	Thomas
Snell	Thomas, juio
Snell	Thomas, senior
Snelling	Henry
Sneyd	John
Sneyd	Netenhall
Sneyd	Ralph
Sneyde	Radulphus
Snigg	Richardus
Snocke	Henricus
Snoden	Ricardus
Snoden	Richard
Snoden	Robert
Snoden	Robertus
Snoden	William
Snodey	William
Snoke	Elizens
Snoke	unknown
Snoll	Thomas
Snoo	Richardus
Snook	Henricus
Snooke	Elizes
Snooke	Elizeus
Snooke	Henricus
Snooke	Henry
Snooke	Thomas
Snoth	Johannes
Snothe	Johannes
Snow	blank
Snow	Fran.
Snow	Francis
Snow	George Paul
Snow	John
Snow	Thomas Lambert
Snow	William
Snow	Williiam
Snowden	Benjamin
Snowden	Christopher
Snowden	Richard
Snowden	Samuel
Snowden	Thomas
Snowden	William
Snowdon	Richardus
Snowe	Johannes
Snowe	John
Snowe	Nathaniel
Snowe	Nicholas
Snowe	Thomas
Snowe	William
Snowe	Willielmus
Snowe	Willilmus
Snydell	Thomas
Soame	Leonard
Soame	Thomas
Soames	blank
Soames	Thomas
Soan	Johannes
Soan	Johes
Soan	Jonathan
Soan	Jonathn.
Soan	Thomas
Soane	"phus"
Soane	Georgius
Soane	Johannes
Soane	Johes
Soane	Jonathan
Soane	Josephus
Soane	Petrus
Soane	Phil
Soane	Philip
Soane	Philippus
Soane	Tho:
Soane	Thomas
Soane	unknown
Soanes	not given
Sockett	Thomas
Soden	Gregory
Soderbe	Robert
Sofford	Bartholomaeus
Sogden	Richardus
Sogden	Samuel
Sogdon	Samuel
Soham	Leonard
Soham	Thomas
Solby	Mattheus
Solden	Isaacus
Solder	Isaac
Sole	Williamus
Sole	Willielmus
Sole	Willimus
Solebye	Willimus
Solewheele	Isaacus
Soley	Clemens
Soley	John
Soley	Joseph
Soley	Thomas Lockey
Sollers	Thomas
Solley	Beniamus
Solley	Chileab
Solley	Edwardus
Solley	Hugh
Sollye	Beniamin
Solme	Leonard
Some	Ben:
Some	Beniamin
Some	Beniamini
Some	Benjamin
Some	Johannes
Some	Leonard
Some	not given
Somer	Gulielmus
Somer	Johannes
Somer	Philipus
Somer	Phillip
Somer	Phillipus
Somer	Phus
Somer	William
Somerfeild	Johannes
Somerfeild	Thomas
Somerfeld	Thomas
Somers	Johannes
Somers	John
Somers	Josephus
Somers	Robert
Somersall	Richardus
Somersall	Simon
Somersall	Symon
Somersall	Thomas
Somersall	Wilhelmus
Somerscales	Mark
Somersele	Simon
Somersole	Wilhelmus
Somerstall	Simon
Somerton	Johannes
Somerton	Thomas
Somervil	Edward
Somervile	Edward
Somes	BLANK
Somes	Henry
Somes	Johannes
Somes	Leonard
Somes	Thomas
Sommer	Johannes
Sommer	John
Sommer	Moricius
Sommer	Phillip
Sommer	Robertus
Sommers	Will'us
Sommerton	Thomas
Somm[er]ton	Thomas
Somnar	Gulielmus
Somner	Gulielmus
Som[er]ton	Thomas
Sonders	Nycolas
Sondfort	Randull
Sone	John
Sone	Thomas
Sonerscall	not given
Sonkie	Hamo
Sonnybancke	
Sontley	Hugh
Sontley	Hugo
Sonybanke	
Sootherne	Simon
Sootherton	Henricus
Soothey	not given
Sorbye	Thomas
Sore	Nicholaus
Sore	Vincent
Soreby	Thomas
Sorebye	Thomas
Soringwell	John
Sormes	Andreas
Sorocoll	Thomas
Sorrocold	Thomas
Sorsbie	Benjamin
Sorsbie	John
Sorsbie	Thomas
Sorsby	John
Sorsby	Malinus
Sorsby	Malynus
Sorsbye	Thomas
Sorton	Carolus
Sothall	Hugo
Sotheby	Samuel
Sotheby	Thomas
Sothebye	Thomas
Sotheram	Ambrose
Sotherne	Richard
Sotherton	
Sotherton	Henricus
Sothery	Robertus
Sothworth	Gilbertus
Sotwell	Johannes
Sotwell	John
Souche	Willielmus
Soudley	Thomas
Soudon	Rogerus
Soughton	Thomas
Soulby	Johannes
Soulby	Matheus
Soulby	Mathew
Soulby	Matthaeus
Soulby	Mattheus
Soulby	Matthew
Soulby	Matthias
Soulden	Isaac
Soulsby	Johannes
Soulsby	John
Soulsby	Mathew
Soulsby	Mattheus
Soulsby	Matthew
Sound	
Sound	not given
Soushee	William
Sousshoee (?)	Willielmus
Soutcote	Fitz:william
South	
South	Anthonius
South	blank
South	Jacobus
South	James
South	Joh'es
South	Johannes
South	John
South	not given
South	Richard
South	Richardus
South	Robert
South	Robertus
South	Thomas
South wall	Willimus
Southaik	Willelmus
Southaike	Edwardus
Southaike	Thomas
Southaike	Willelmus
Southall	Edwardus
Southall	Geo.
Southall	Georgius
Southall	Henry
Southall	Milward
Southall	William
Southan	John
Southbye	Thomas
Southcock	Thomas
Southcote	Fitzwilliam
Southcott	Johannes
Southen	not given
Southen	Samuel
Southern	Francis
Southern	Not Given
Southerne	William
Southernwood	unknown
Southerton	Henricus
Southey	William
Southick	Willelmus
Southile	Petrus
Southill	Petrus
Southly	Richard
Southorne	Thomas
Southose	
Southousand	Henricus
Southouse	Henricus
Southouse	Johannes
Southsyde	Thomas
Southwaik	Georgius
Southwak	Willelmus
Southwake	Willelmus
Southwell	Willielmus
Southwood	
Southwood	blank
Southworth	Robert
Southworth	Thomas
Soutley	Edward
Soutley (?)	Hugo
Sowde	Willimus
Sowden	not given
Sowder	Wilhelmus
Sowdley	Thomas
Sowdon	Johannes
Sowell	Robert
Sower (or Gower)	Thomas
Sowerbie	Petrus
Sowerby	Daniel
Sowerby	David
Sowerby	Johannes
Sowerbye	Petrus
Sowethhowse	Johannes
Sowgh	Roger
Sowme	Johannes
Sownd	unknown
Sownde	William
Sowner?	William
Sownton	Thomas
Sowte	Richard
Sowter	John
Sowter	Thomas
Sowth	Richardus
Sowth	Warneus
Sowthaick	Thomas
Sowthaicke	Willielmus
Sowthak	Lancelotus
Sowthake	Lancelotus
Sowthall	Georgius
Sowthall	Hugh
Sowthall	Johannes
Sowthall	John
Sowthall	Richardus
Sowthall	William
Sowthall	Willielmus
Sowtham	blank
Sowtham	Richard
Sowtham	Richerd
Sowthark	Willielmus
Sowtharke	Willielmus
Sowthe	Richardus
Sowthe	Willimus
Sowther	William
Sowtherton	Henricus
Sowthousand	Henricus
Sowthouse	Henricus
Sowthowsand	Henricus
Sowthowsande	Henricus
Sowthowse	Christoferus
Sowthowse	Henricus
Sowthowse	Johannes
Sowthwall	Georgius
Sowthwike	Thomas
Sowthwike	[not given]
Sowyer	Robert
Spacheford	Johannes
Spachford	Johes
Spackman	Edmund
Spackman	Gulielmus
Spade	Thomas
Spademan	Thomas
Spadman	Thomas
Spakes	Johannes
Spalding	Robertus
Spalding	Thomas
Spaldinge	Michael
Spaldinge	Robertus
Spalpere	Richardus
Spaner	Edwardus
Spanger	Edwardus
Spanne	Benjamin
Sparchawke	William
Sparcheforthe	John
Sparchford	Ricardus
Sparck	--
Sparewell	Gulielmus
Sparhawke	Richard
Sparhawke	William
Spark	Edm:
Spark	Johannes
Spark	John
Spark	Robert
Spark	Thomas
Sparke	
Sparke	Andrew
Sparke	Beaufred
Sparke	Beaufrid
Sparke	Edm:
Sparke	Edward
Sparke	Johannes
Sparke	not given
Sparke	Radulphus
Sparke	Robert
Sparke	Robertus
Sparke	Thomas
Sparke	Vincent
Sparkes	Edmundus
Sparkes	Edward
Sparkes	Johannes
Sparkes	Johnes
Sparkes	Not Given
Sparkes	Radulphus
Sparkes	Roger
Sparkes	Samuel
Sparkes	Thomas
Sparkes	Tobias
Sparkes	Vincent
Sparkes	Vincentius
Sparkman	Cheyney
Sparks	Ed
Sparks	Edmundus
Sparks	Edrus
Sparks	Johannes
Sparks	Johes
Sparks	John
Sparks	Roger
Sparks	Rogerus
Sparks	unknown
Sparks	Vincentius
Sparks (sic)	Johannes
Sparrhanke	not given
Sparrock [Sparhawke]	Richard
Sparrow	blank
Sparrow	Henricius
Sparrow	Jo:
Sparrow	John
Sparrow	Robert
Sparrow	Robertus
Sparrowe	Anthonius
Sparrowe	John
Sparrowe	Thomas ['John' STRUCK THROUGH
Sparry	Johannes
Sparry	Johes
Sparry	Robertus
Spateman	John
Spateman	Samll
Spaulding	William
Spaulding	Willimus
Spawlldyn	Thomas
Speake	Joseph
Speake	Joseph
Speake	Josephus
Speake	Laurence
Spearing	Thomas
Spedding	Johannes
Spedding	Robert
Spedding	Thomas
Speding	Johannes
Speed	Giles
Speed	Gulielmus
Speed	John
Speed	John
Speed	John Mill
Speed	Mathew
Speed	Richard
Speed	Richardus
Speed	Richus
Speed	Ricus
Speed	Samuel
Speed	Samuell
Speed	William
Speede	Georgius
Speede	Gulielmus
Speede	not given
Speeke	blank
Speen	William
Speeringe	BLANK but Thomas
Speght	Jacobus
Speight	Jacobus
Speight	John
Speight	not given
Speight	Thomas
Speke	Ph.
Spelmerdine	Thomas
Spelsburie	John
Spelte	John
Spence	Gilbert
Spence	Hugh
Spence	Joseph
Spence	Josephus
Spence	Rogerus
Spence	Spence
Spencelaye	Ricardus
Spenceley	Radulphus
Spencer	Abraham
Spencer	Abrahamus
Spencer	Arnaldus
Spencer	Beniaminus
Spencer	BLANK
Spencer	Cha.
Spencer	Charles
Spencer	Christopher
Spencer	Christopherus
Spencer	David
Spencer	Devereux
Spencer	Devoreux
Spencer	Franciscus
Spencer	Griffinus
Spencer	Gulielmus
Spencer	Henricus
Spencer	Jacobus
Spencer	James
Spencer	Joannes
Spencer	Johannes
Spencer	John
Spencer	Luke
Spencer	Miles
Spencer	Milo
Spencer	Milones
Spencer	Ricardus
Spencer	Ricd
Spencer	Richard
Spencer	Richardus
Spencer	Richus
Spencer	Robert
Spencer	Robertus
Spencer	Samuel
Spencer	T
Spencer	Thomas
Spencer	Unknown
Spencer	Willelmus
Spencer	William
Spendlove	Christoferus
Spendlove	Edward
Spendlove	Edwardus
Spendlove	Johannes
Spendlove	John
Spendlove	John
Spendlove	Not Given
Spendlove	Peter
Spendlowe	John
Spendlowe	Not Given
Spendlowe	Richard
Spenlawe	John
Spenleye	Willielmus
Spenlove	John
Spenlow	Petrus
Spensar	Johannes
Spense	John
Spense	Paulus
Spenser	Abrahamus
Spenser	Cyrstofer
Spenser	David
Spenser	Franciscus
Spenser	Henricus
Spenser	Jacobus
Spenser	James
Spenser	Jeames
Spenser	Johannes
spenser	John
Spenser	Miles
Spenser	Myles
Spenser	not given
Spenser	Ricardus
Spenser	Richard
Spenser	Richardus
Spenser	Richus
Spenser	Robert
Spenser	Robertus
Spenser	Thomas
Spenslay	Humfray
Spensley	Thomas
Spensor	Milo
Spensor	Richardus
Spenstowe	Hugo
Spering	Jacobus
Spering	Thomas
Speringe	Thomas
Sperittinge = SPERYN, SPERRING, etc	BLANK but Thomas
Sperkman	Tristramus
Spettell	Georgius
Spetull	William
Spetwell	William
Speyre	Thoas
Spicer	Alexander
Spicer	Guilielmus
Spicer	Gul.
Spicer	John
Spicer	Richard
Spicer	Richardus
Spicer	Richus
Spicer	Ricus
Spicer	Thomas
Spicer	William
Spicer	Willielmus
Spier	John
Spier	not given
Spillman	Hieronimus
Spillman	Wilhelmus
Spilman	
Spilman	Simo
Spilman	Simon
Spilman	Wilhelmus
Spilman	William
Spilman	Williamus
Spilsburie	Henricus
Spincke	Johannes
Spincke	Johnes
Spincke	Thomas
Spinckes	John
Spinckes	Samuel
Spincks	Edmund
Spincks	Samuel
Spindelowe	Edward
Spindlow	BLANK
Spindlowe	Edward
Spinke	Edmundus
Spinke	John
Spinkes	Not Given
Spinks	Edmundus
Spirard	Johannes
Spiser	Thomas
Spite	Jacobus
Spite [Speight	James
Spithull	William
Spittam	Alanus
Spittele	William
Spittle	William
Spnedloe	not given
Spode	Thomas
Spofforth	John
Spokes	Edmundus
Sponer	James
Sponer	Ricardus
Sponer	Richard
Sponer	Williamus
Sponner	John
Sponslay	Humfridus
Sponslay (?)	Humfridus
Spoon	Nicholas
Spooner	Georgius
Spooner	John
Spooner	Joseph
Spooner	Nathaniel
Spooner	Nicholas
Spooner	not given
Spooner	Thomas
Spooner	Thomas
Spore	Richardus
Sporle	Richardus
Spragatt	Georgius
Spragg	Harvey
Spragg	Matthew
Spragote	George
Spranger	Edward
Sprat	Johannes
Sprat	Thomas
Sprat	Thos
Spratt	
Spratt	Cristoferus
Spratt	Johannes
Spratt	Johes
Spratt	Nicholas
Spratt	Richard
Spratt	Robert
Spratt	Robertus
Spratt	Thomas
Spratt	Wilhelmus
Spray	Johannes
Sprett	Trustram
Spring	
Spring	Thomas
Spring	Williamus
Springe	Samuel
Springe (?)	Georgius
Springer	Edwardus
Springer	Robert
Springet	Barth:
Springet	Fra:
Springett	Anthony
Springett	Franciscus
Springett	Nath:
Springewell	Johes
Springwell	Johanes
Springwell	Johes
Sprint	Edward
Sprint	Johannes
Sprint	John
Sprinte	John
Sprive	blank
Sproston	Johannes
Sprot	Cristoferus
Sprot	Robertus
Sprot	Thomas
Sprott	Cristoferus
Sprott	Johannes
Sprott	John
Sprott	Robert
Sprott	Thomas
Sprotte	blank
Sprotte	John
Sprotte	Robert
Sproule	John Rowland
Sproule	Rowland
Spry	
Spry	John
Spryer	Philip
Spurgyn	Robertus
Spurling	Johannes
Spurre	Henry
Spurre	not given
Spurrett	Georgius
Spurway	not given
Spyar	Thomas
Spyborrell	Jacobus
Spycer	Willelmus
Spycey	Thomas
Spychernel	Thomas
Spyer	Thomas
Spyllesburye	John
Spyllman	Simon
Spyllman	Wilhelmus
Spylman	Wilhelmus
Spyng	Thomas
Spynke	Johannes
Spynke	John
Spyrard	Thomas
Spyser	Johannes
Spyser	Thomas
Spyss	Thoams
Spytall	William
Spytull	William
Squib	Henricus
Squibb	Henricus
Squibb	Laurence
Squibb	Ricardus
Squibb	Richardus
Squier	Adamus
Squier	BLANK
Squier	Henricus
Squier	Henry
Squier	Jo:
Squier	Johannes
Squier	Loftus
Squier	Richard
Squier	Willamus
Squier	William
Squier	Willimus
Squir	William
Squire	
Squire	Arthur
Squire	Edward
Squire	Francis
Squire	Franciscus
Squire	Gulielmus
Squire	John
Squire	Josephus
Squire	Loftus
Squire	not given
Squire	Philip
Squire	Richard
Squire	Richardus
Squire	Robert
Squire	Robertus
Squire	Rogerus
Squire	Sampson
Squire	Samuel
Squire	Theod.
Squire	Thomas
Squire	William
Squire	William
Squire	Willielmus
Squire	Willimus
Squyer	Adamus
Squyer	Gabriel
Squyer	John
Squyer	Thomas
Squyer	William
Squyre	John
Squyre	Richard
Srestly	Robtus
Srivener	Matthew
Sshires	Francis
St (rest illegible)	Richard
St Asaph	Bishop of
St Asaph	bishop, dean & Chapter
St Asaph	bishop, dean and chapter
St Asaph	blank
St Asaph	Gulielmus
St Asaph	Isaac
St Asaph	Johannes
St Asaph	John
St Asaph	Vicars Choral
St Asaph	William
St Asaph Vicars Choral	blank
St David's	Bishop of
St David's	Thomas
St Elay	Henry
St John	John Francis Seymour Fleming
St. John	Goodyer
St. John	Oliver D'Oyley
St. John	W.
St. John	William
St. Quinton	George Darby
Sta	Richus
Sta  sor	Henricus
Sta**house	John
Stable	Johannes
Stable	John
Stable	Samuel
Stables	Samuel
Stace	
Stace	Jacobus
Stace	James
Stace	Wilhelmus
Stace	Willimus
Stacie	Johannes
Stacie	Wilhelmus
Stackhouse	Ambrose
Stackhouse	Hugh
Stackhouse	Hugo
Stackhouse	Illegible
Stackhouse	Johannes
Stacy	Daniel
Stacy	Johes
Stacy	Oliverus
Stacy	Wilhelmus
Stacy	Willielmus
Stacye	Francis
Stacye	Johes
Stacye	Stephen
Stacye	William
Stacye	Willimus
Staffer	Thomas
Stafford	
Stafford	blank
Stafford	Christopherus
Stafford	Edward
Stafford	Edwardus
Stafford	Henricus
Stafford	James
Stafford	John
Stafford	Richardus
Stafford	Robert
Stafford	Robertus
Stafford	Thomas
Stafford	W.
Stafford	William
Stafford	Willielmus
Stafforde	Edward
Stafforde	Johannes
Stafforde	Richardus
Stafforde	Thomas
Staffordshire	Johannes
Stafforton	Johannes
Stafforton	William
Staforthe	Wylliam
Stag	Alexander
Stagar	Isaac
Stagg	Alex
Stagg	Alexander
Stainbank	Thomas
Stainbanke	Thomas
Stainforth	Willielmus
Stainlon	Richard
Stainnot	not given
Staino	not given
Stainoe	Thomas
Stainton	George
Stainton	Georgius
Stainton	Joannes
Stainton	John
Stainton	Ricardus
Stainton	Richardus
Stainton	Thomas
Stakehouse	Gulielmus
Stakehowse	John
Staler	Thomas
Staler [= Staller, Stallard, &c]	Thomas
Stalham	Johannes
Stalham	Johes
Stalham	John
Stalker	Carolus
Stalker	Charles
Stalker	Charolus
Stalker	Edwardus
Stalker	Geradus
Stalker	Hugh
Stalker	Matthew
Stalker	Thomas
Stall	John
Stalland	Johannes
Stalland	Samuel
Stallar	Johannes
Stallard	
Stallard	BLANK
Stallarde	Thomas
Stallebrace	Georgius
Staller	Johannes
Staller [= Stallard]	BLANK
Stallon	Samuel
Stallond	Samuel
Stallonde	Samuel
Stallworthe	John
Stalman	Gulielmus
Stalman	Leonardus
Stalon	John
Stalton	Timothy
Stalworth	Johannes
Stalworth	Johes
Stalworthie	Johannes
Staly	Johanes
Stamford	blank
Stamford	Henry
Stamford	Michael
Stamford	Willelmus
Stamford	William
Stamforde	William
Stamforth	Richard
Stamger	Thomas
Stamp	Richardus
Stamp	Thomas
Stamp	Willmus
Stamp	Wimus
Stamp	Wmus
Stampe	Edwardus
Stampe	Steven
Stampe	Williamus
Stampe	Willimus
Stampe	Willmus
Stampe	Wm.
Stamper	Edmund
Stamper	Johannes
Stamper	John
Stanbanck	Ralph
Stanbancke	Samuel
Stanbancke	Thomas
Stanbank	Thomas
Stanbridge	Anthonius
Stancer	
Stancher	
Stancler	Thomas
Stanclif	Richard
Stancliff	Peter
Stancliffe	Edward
Stanclyff	Petrus
Stanclyffe	James
Stancome	Johannes
Stand	Johannes
Standall	Unknown
Standanoght	Henricus
Standard	
Standbanke	Thomas
Standcombe	Georgius
Standeley	Matthew
Standeley	Richardus
Standen	Anthony
Standen	Henry
Standen	Johannes
Standen	Thomas
Standenotte	Willelmus
Standerd	
Standey	Henry
Standfast	not given
Standis**	Robertus
Standisch	Edwardus
Standish	blank
Standish	David
Standish	Edward
Standish	Franciscus
Standish	Johannes
Standish	John
Standish	not given
Standish	Radulphus
Standish	Ricardus
Standish	Robertus
Standish	Thomas
Standish	Turner
Standish	William
Standishe	John
Standishe	Thomas
Standley	Bat
Standley	Edwardus
Standley	James
Standley	Rolandus
Standley	Thomas
Standley	W, then unknown
Standley	Willmus
Standleye	Willhelmus
Standon	Nicholas
Standon	Thomas
Standysh	Thomas
Standyshe	Johannes
Standyshe	Thomas
Stane	William
Stanesmore	Richus
Stanfale	Johes
Stanfast	Richard
Stanfeild	Jacobus
Stanfeild	James
Stanfeild	Richard
Stanfell	John
Stanfield	Jacobus
Stanfield	Richard
Stanfielde	Richard
Stanford	Henry
Stanford	Michael
Stanford	Willimus
Stanford [= Stanfield]	Richard
Stange (?)	Jacobus
Stanger	Edmund
Stanger	Richardus
Stangher	Willmus
Stanham	Johannes
Stanhawe	Edmundus
Stanhop	Thomas
Stanhope	Edward
Stanhope	Edwardus
Stanhope	Geo
Stanhope	George
Stanhope	Georgius
Stanhopp	Thomas
Stanhoppe	Edwardus
Stanier	blank
Stanier	Francis
Stanier	John
Staniford	Thomas
Staninough	William
Stanlake	Philippus
Stanley	--
Stanley	Edus
Stanley	Edvardum
Stanley	Edvardus
Stanley	Edward
Stanley	Edwardus
Stanley	Gulielmus
Stanley	Henry
Stanley	Humfrey
Stanley	Jacobus
Stanley	Joannes
Stanley	Johannes
Stanley	John
Stanley	Johue
Stanley	Radulphus
Stanley	Ralph
Stanley	Steven
Stanley	Thomas
Stanley	unknown
Stanley	Willielmus
Stanley	Willimus
Stanle[y]	Edward
Stanly	Johannes
Stanly	Matthew
Stanly	William
Stanmore	Jo.
Stanmore	Jo:
Stanner	Willielmus
Stannerde	Johannes
Stanningfeild	Thomas
Stannop	Blank
Stannopp	Johannes
Stannowe	Henricus
Stannton	John
Stannynawght	Richard
Stanrod	Gulielmus
Stanrod	William
Stansall	Johannes
Stansall	John
Stansall	Thomas
Stansby	Robertus
Stansby	Willelmus
Stansell	Thomas
Stansemore	Richus
Stansfield	Jacobus
Stansmore	Richus
Stansworth	Humfrey
Stanter	Thomas
Stanton	blank
Stanton	Ed:
Stanton	Edw:
Stanton	Francis
Stanton	Franciscus
Stanton	Georgius
Stanton	Johannes
Stanton	John
Stanton	Laurentius
Stanton	Matthew
Stanton	Miles
Stanton	Nicholaus
Stanton	Not given
Stanton	Richard
Stanton	Richardus
Stanton	Robert
Stanton	Robertus
Stanton	S
Stanton	Samuel
Stanton	Thomas
Stanton	unknown
Stanton	William
Stanwix	Johannes
Stanwix	John
Stanwix	Richard
Stanwix	Rogerus
Stanworth	Humfrey
Stanworthe	Humfrey
Stanyford	Timotheus
Stanyforth	Richard
Stanyforth	Tymotheus
Stanynough	Peter
Stapilton	Richard
Stapilton	Richard
Stapilton	William
Stapilton	Willielmus
Staple	John
Stapleford	Wilhelmus
Stapleforde	Wilhelmus
Staplehyll	Radulphus
Staples	BLANK
Staples	Edmundus
Staples	John
Staples	Peter
Staples	Robert
Staples	Robertus
Staples	Thomas
Stapleton	Edward
Stapleton	Edwerd
Stapleton	Gregory
Stapleton	Henricus
Stapleton	Henry
Stapleton	Miles
Stapleton	Miles John
Stapleton	Milo
Stapleton	not given
Stapleton	Richard
Stapleton	Richardus
Stapleton	Robert
Stapleton	Robertus
Stapleton	Thomas
Stapleton	William
Stapley	Edward
Stapley	Johannes
Staply	John
Stapper	Thomas
Stapylton	Henricus
Stapylton	John
Stapylton	Leonard
Stapylton	Mil
Stapylton	Milo
Starcky	Petrus
Stare	John
Staresmore	Johannes
Staresmore	Thomas
Staresmore	William
Stark	George
Stark	Georgius
Starke	Alexander
Starke	Geogius
Starke	Georgius
Starke	John
Starkey	Edvardus
Starkey	Henry
Starkey	Jacobus
Starkey	Johannes
Starkey	John
Starkey	Not given
Starkey	Richardus
Starkey	Samuel
Starkey	Willimus
Starkhouse	blank
Starkie	James
Starkie	Richard
Starkie	Willielmus
Starky	Blank
Starky	James
Starky	Laurence
Starky	not given
Starky	Samuel
Starling	Isaac
Starling	Not Given
Starling	Samuel
Starlinge	not given
Starnthwaite	John
Starr	Bartholomew
Starr	Johannes
Starr	John
Starr	Not given
Starr	Thomas
Starre	Bartholomeus
Starre	Johannes
Starre	John
Starre	Thomas
Startar	Arthurus
Stasbrybe	Nicholaus
Stather	John
Stathern	Henricus
Staton	Robertus
Statter	George
Statter	Joannes
Statter	Johannes
Statter	John
Staughton	
Staughton	blank
Staughton	John
Stauncer	Willielmus
Staunforde	Henry
Staunton	Edmundus
Staunton	Edward
Staunton	John
Staunton	John
Staunton	Josephus
Staunton	Laurentius Shipman
Staunton	Thomas
Staunton	William
Staveley	Ambr:
Staveley	Gulielmus
Staveley	Joseph
Staveley	Leonard
Staveley	Richard
Staveley	Robert
Stavelie	Leonardus
Stavely	Johannes
Stavely	Willielmus
Staves	Robertus
Stawell	Thomas
Stawller	BLANK but Thomas
Stawller = STALLER, STALLARD	BLANK but Thomas
Stawne	Williamus
Staworth	John
Staworthe	John
Stawton	Johannes
Stawton	Lawrentius
Staynbank	Thomas
Stayne	Richard
Stayne	William
Staynes	William
Staynesbie	Willielmus
Staynoe	Thomas
Stayns	Edward
Staynton	Robert
Staynton	Robertus
Stead	Guilielmus
Stead	Samuel
Steade	Williamus
Steade	Willimus
Steadman	Nicholas
Steadman	Reginaldus
Steare	Humfredus
Steare	Humphridus
Steare	Humphry
Steare	Humpridus
Steare	William
Stearn	not given
Stearne	Edmund
Stearne	Edmundus
Stearnes	Johannes
Steavens	Michael
Steavenson	Johannes
Steavenson	Richard
Stebben	Thomas
Stebbing	H
Stebbing	H.
Stebbing	Henry
Stebbing	Johannes
Stebbinge	Edwardus
Stebbyn	Martinus
Stebing	Johannes
Stebing	Johes
Stebings	Johannes
Steckeye	Johannes
Steckton	William
Stedde	Thomas
Steddy	not given
Stede	Petrus
Stedeman	Nicholas
Stedman	Edmundus
Stedman	Ffranciscus
Stedman	Francis
Stedman	Franciscus
Stedman	Joseph
Stedman	Nicholas
Stedman	Roger
Stedman	S.
Stedman	Thomas
Stedman	William
Stedman	Willimus
Stee??e	John
Steedman	Nicholas
Steedman	William
Steel	Daniel
Steel	Joannes
Steel	John
Steel	Jonathan
Steel	Richard
Steel	Richardus
Steel	Samuel
Steel	unknown
Steel	William
Steele	--
Steele	Daniel
Steele	Edvardus
Steele	Edwardus
Steele	Humfrey
Steele	Johannes
Steele	John
Steele	Marmaducus
Steele	Richard
Steele	Richardus
Steele	Robert
Steele	Robertus
Steele	Samuel
Steele	William
Steemp	Thomas
Steene	Georgius
Steephens	Jeremias
Steephens	Johannes
Steere	blank
Steere	Henry
Steere	Humfredus
Steere	Humphredus
Steere	William
Steere	Willimus
Steevenage	
Steevens	
Steevens	Franciscus
Steevens	Henricus
Steevens	Johannes
Steevens	nil
Steevens	Robert
Steevens	Thomas
Steevens	unknown
Steevens	Willielmus Flower
Steevenson	James
Steevenson	Johannes
Steevenson	Thomas
Steevenson	William
Steffe	Robertus
Steinmar	Henry
Steith	Tobias
Stellerd [Stallard	BLANK
Stemp	Thomas
Stempe	Johannes
Stempe	John
Stempe	Thomas
Stempe	Walterus
Stenard	Thomas
Stene	William
Stenmar	Henry
Stennings	Robertus
Stennit	Thomas
Stennyght	Nicholaus
Stenson	James
Stent	Thoas
Stenton	Joannes
Stenton	Johannes
Stenton	Thomas
Stephans	Robert
Stephanson	Johannes
Stephanson	Robertus
Stephen	Thomas
Stephens	
Stephens	Anthonius
Stephens	blank
Stephens	Carolus
Stephens	Charles
Stephens	Cox
Stephens	David
Stephens	Edward
Stephens	Franciscus
Stephens	Francus
Stephens	Georgius
Stephens	Hen:
Stephens	Henricus
Stephens	Henry
Stephens	Jeremiah
Stephens	Joh'es
Stephens	Johannes
Stephens	Johes
Stephens	John
Stephens	Josephus
Stephens	Lewis
Stephens	Michael Eye
Stephens	Michael Pye
Stephens	not given
Stephens	Richus
Stephens	Robertus
Stephens	Simon
Stephens	Stephanus
Stephens	Stephen
Stephens	Stephus
Stephens	Tho:
Stephens	ThomasThomas
Stephens	Thomas
Stephens	Willelmus
Stephens	William
Stephens	Willielmus
Stephenson	
Stephenson	Anth.
Stephenson	Antho.
Stephenson	Anthonius
Stephenson	Anthony
Stephenson	Aquilus
Stephenson	Daniel
Stephenson	Edmond
Stephenson	Edmondus
Stephenson	Edmundus
Stephenson	Edwardus
Stephenson	Francis
Stephenson	George
Stephenson	Henricus
Stephenson	Henry
Stephenson	illegible
Stephenson	James
Stephenson	Joannes
Stephenson	Johannes
Stephenson	John
Stephenson	Joshua
Stephenson	Josuah
Stephenson	M.A.
Stephenson	Mark Anthony
Stephenson	Nicholas
Stephenson	Owen
Stephenson	Richard
Stephenson	Richardus
Stephenson	Robert
Stephenson	unknown
Stephenson	William
Stephenson	Willimus
Stephenson	Willmus
Stephinson	Willm
Stephyn	John
Stephyns	Johannes
Stephyns	Wilielmus
Stephyns	Williamus
